# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2A08514g	DEHA2A08514g	CAG84654	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A08536g	DEHA2A08536g	CAG84655	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A08558g	DEHA2A08558g	CAG84656	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A08580g	DEHA2A08580g	CAG84657	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A08602g	DEHA2A08602g	CAG84658	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A08734g	DEHA2A08734g	CAG84664	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A08756g	DEHA2A08756g	CAG84665	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A08778g	DEHA2A08778g	CAG84666	protein_coding	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0
DEHA2A08800g	DEHA2A08800g	CAG84667	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09262g	DEHA2A09262g	CAG84691	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A09284g	DEHA2A09284g	CAG84692	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09306g	DEHA2A09306g	CAG84693	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A09328g	DEHA2A09328g	CAG84694	protein_coding	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A09350g	DEHA2A09350g	CAG84695	protein_coding	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2A09372g	DEHA2A09372g	CAG84696	protein_coding	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2A09394g	DEHA2A09394g	CAG84697	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2A09416g	DEHA2A09416g	CAR65394	protein_coding	0	0	0	15	7	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2A09438g	DEHA2A09438g	CAG84701	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09460g	DEHA2A09460g	CAG84702	protein_coding	0	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A09482g	DEHA2A09482g	CAG84703	protein_coding	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2A09504g	DEHA2A09504g	CAR65395	protein_coding	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2A09526g	DEHA2A09526g	CAG84706	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A09548g	DEHA2A09548g	CAG84707	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A09570g	DEHA2A09570g	CAG84708	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09592g	DEHA2A09592g	CAG84709	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2A09614g	DEHA2A09614g	CAG84710	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09636g	DEHA2A09636g	CAG84711	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2A09658g	DEHA2A09658g	CAG84712	protein_coding	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3
DEHA2A09680g	DEHA2A09680g	CAG84713	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2A09702g	DEHA2A09702g	CAR65396	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09746g	DEHA2A09746g	CAG84716	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09768g	DEHA2A09768g	CAG84717	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09790g	DEHA2A09790g	CAG84718	protein_coding	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
DEHA2A09812g	DEHA2A09812g	CAR65398	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09834g	DEHA2A09834g	CAG84720	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2A09856g	DEHA2A09856g	CAG84721	protein_coding	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A09878g	DEHA2A09878g	CAG84722	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A09900g	DEHA2A09900g	CAG84723	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A09922g	DEHA2A09922g	CAG84724	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09944g	DEHA2A09944g	CAR65399	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2A09966g	DEHA2A09966g	CAG84727	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A09988g	DEHA2A09988g	CAG84728	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A10010g	DEHA2A10010g	CAG84729	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10032g	DEHA2A10032g	CAG84730	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
DEHA2A10054g	DEHA2A10054g	CAG84731	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A10076g	DEHA2A10076g	CAG84732	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10098g	DEHA2A10098g	CAG84733	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10120g	DEHA2A10120g	CAG84734	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10142g	DEHA2A10142g	CAR65400	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A10164g	DEHA2A10164g	CAG84736	protein_coding	0	0	1	7	7	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A10186g	DEHA2A10186g	CAG84737	protein_coding	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2A10208g	DEHA2A10208g	CAG84738	protein_coding	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10230g	DEHA2A10230g	CAG84739	protein_coding	0	0	7	1	1	0	0	0	0	7	0	0	0	0	0	0	0
DEHA2A10252g	DEHA2A10252g	CAG84740	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2A10296g	DEHA2A10296g	CAG84745	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10318g	DEHA2A10318g	CAG84746	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10340g	DEHA2A10340g	CAG84747	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2A10362g	DEHA2A10362g	CAG84748	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10384g	DEHA2A10384g	CAG84751	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A10780g	DEHA2A10780g	CAG84773	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2A10802g	DEHA2A10802g	CAG84774	protein_coding	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10824g	DEHA2A10824g	CAG84775	protein_coding	1	2	7	0	0	0	0	0	0	7	0	0	0	1	0	2	0
DEHA2A10846g	DEHA2A10846g	CAG84776	protein_coding	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10868g	DEHA2A10868g	CAR65402	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2A10890g	DEHA2A10890g	CAG84781	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2A11154g	DEHA2A11154g	CAG84793	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11176g	DEHA2A11176g	CAR65403	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11198g	DEHA2A11198g	CAG84794	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11220g	DEHA2A11220g	CAG84795	protein_coding	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0
DEHA2A11242g	DEHA2A11242g	CAG84796	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A11264g	DEHA2A11264g	CAG84797	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11594g	DEHA2A11594g	CAG84812	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11616g	DEHA2A11616g	CAG84813	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11638g	DEHA2A11638g	CAR65405	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2A11660g	DEHA2A11660g	CAG84814	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A11682g	DEHA2A11682g	CAG84815	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A11704g	DEHA2A11704g	CAG84816	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A11726r	DEHA2A11726r	DEHA2A11726r	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11748r	DEHA2A11748r	DEHA2A11748r	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11770r	DEHA2A11770r	DEHA2A11770r	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11792g	DEHA2A11792g	CAG84817	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A12012g	DEHA2A12012g	CAG84827	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A12034g	DEHA2A12034g	CAG84828	protein_coding	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0
DEHA2A12056g	DEHA2A12056g	CAG84829	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A12078g	DEHA2A12078g	CAG84830	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A12100g	DEHA2A12100g	CAG84831	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12122g	DEHA2A12122g	CAG84832	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12144g	DEHA2A12144g	CAG84833	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2A12166g	DEHA2A12166g	CAG84834	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12188g	DEHA2A12188g	CAG84835	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12210g	DEHA2A12210g	CAG84836	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2A12870g	DEHA2A12870g	CAG84865	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12892g	DEHA2A12892g	CAG84866	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12914g	DEHA2A12914g	CAG84867	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12936g	DEHA2A12936g	CAG84868	protein_coding	0	1	1	5	0	0	0	0	0	1	0	0	0	0	0	1	5
DEHA2A12958g	DEHA2A12958g	CAG84869	protein_coding	0	4	1	3	2	0	0	0	0	1	0	0	0	0	0	4	1
DEHA2A12980g	DEHA2A12980g	CAG84870	protein_coding	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A13002g	DEHA2A13002g	CAG84871	protein_coding	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2A13024g	DEHA2A13024g	CAR65410	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2A13046g	DEHA2A13046g	CAG84873	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A13090g	DEHA2A13090g	CAG84875	protein_coding	0	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A13112g	DEHA2A13112g	CAG84876	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	19
DEHA2A13134g	DEHA2A13134g	CAG84877	protein_coding	0	13	3	5	0	0	0	0	0	3	0	0	0	0	0	13	5
DEHA2A13156g	DEHA2A13156g	CAG84878	protein_coding	0	0	1	20	2	0	0	0	0	1	0	0	0	0	0	0	18
DEHA2A13178g	DEHA2A13178g	CAG84879	protein_coding	0	2	0	19	0	0	0	0	0	0	0	0	0	0	0	2	19
DEHA2A13200g	DEHA2A13200g	CAG84880	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A13222g	DEHA2A13222g	CAG84881	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A13244g	DEHA2A13244g	CAG84882	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A13552g	DEHA2A13552g	CAG84896	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A13574g	DEHA2A13574g	CAG84897	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A13596g	DEHA2A13596g	CAG84898	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A13618g	DEHA2A13618g	CAR65414	protein_coding	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0
DEHA2A13640g	DEHA2A13640g	CAG84900	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A13662g	DEHA2A13662g	CAG84901	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A13684g	DEHA2A13684g	CAG84902	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A13904g	DEHA2A13904g	CAG84912	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2A13926g	DEHA2A13926g	CAG84913	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2A13948g	DEHA2A13948g	CAG84914	protein_coding	0	3	2	0	0	0	0	0	0	2	0	0	0	0	0	3	0
DEHA2A13970g	DEHA2A13970g	CAG84915	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A13992g	DEHA2A13992g	CAG84916	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14014g	DEHA2A14014g	CAG84917	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14036g	DEHA2A14036g	CAG84918	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14058g	DEHA2A14058g	CAG84919	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2A14124g	DEHA2A14124g	CAG84922	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2A14146g	DEHA2A14146g	CAG84923	protein_coding	0	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14168g	DEHA2A14168g	CAG84924	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2A14190g	DEHA2A14190g	CAG84925	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2A14212g	DEHA2A14212g	CAG84926	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2A14234g	DEHA2A14234g	CAG84927	protein_coding	0	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14256g	DEHA2A14256g	CAG84928	protein_coding	0	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14278g	DEHA2A14278g	CAG84930	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A14300g	DEHA2A14300g	CAR65415	protein_coding	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0
DEHA2A14322g	DEHA2A14322g	CAG84931	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14344g	DEHA2A14344g	CAG84932	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A14366g	DEHA2A14366g	CAG84933	protein_coding	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A14388g	DEHA2A14388g	CAG84934	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A14410g	DEHA2A14410g	CAG84935	protein_coding	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0
DEHA2A14498g	DEHA2A14498g	CAR65416	protein_coding	0	0	0	20	16	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A14520g	DEHA2A14520g	CAR65417	protein_coding	2	1	12	5	4	0	0	0	0	12	0	0	0	2	0	1	1
DEHA2A14542g	DEHA2A14542g	CAG84937	protein_coding	0	0	0	16	16	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14586g	DEHA2A14586g	CAG84939	protein_coding	0	0	0	19	6	0	0	0	0	0	0	0	0	0	0	0	13
DEHA2A14608g	DEHA2A14608g	CAG84940	protein_coding	0	0	3	7	0	0	0	0	0	3	0	0	0	0	0	0	7
DEHA2A14630g	DEHA2A14630g	CAR65418	protein_coding	0	0	0	10	7	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A14652g	DEHA2A14652g	CAG84941	protein_coding	0	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A14674g	DEHA2A14674g	CAR65419	protein_coding	0	3	1	6	6	0	0	0	0	1	0	0	0	0	0	3	0
DEHA2A14696g	DEHA2A14696g	CAG84942	protein_coding	0	0	0	20	16	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A14718g	DEHA2A14718g	CAG84944	protein_coding	0	0	0	16	9	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2A14740g	DEHA2A14740g	CAG84946	protein_coding	0	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14762g	DEHA2A14762g	CAG84947	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14806g	DEHA2A14806g	CAG84949	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14828g	DEHA2A14828g	CAG84950	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00110g	DEHA2B00110g	CAR65420	protein_coding	1	1	0	11	8	1	0	0	0	0	0	0	0	0	0	1	3
DEHA2B00132g	DEHA2B00132g	CAR65421	protein_coding	0	0	0	16	5	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2B00154g	DEHA2B00154g	CAG84953	protein_coding	0	0	0	17	9	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2B00176g	DEHA2B00176g	CAG84954	protein_coding	0	0	0	16	11	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2B00198g	DEHA2B00198g	CAG84956	protein_coding	0	0	0	13	12	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B00220g	DEHA2B00220g	CAG84957	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00242g	DEHA2B00242g	CAR65422	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B00264g	DEHA2B00264g	CAG84958	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B00286g	DEHA2B00286g	CAG84959	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B00308g	DEHA2B00308g	CAG84962	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00330g	DEHA2B00330g	CAG84963	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00770g	DEHA2B00770g	CAG84986	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00792g	DEHA2B00792g	CAG84987	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00814g	DEHA2B00814g	CAG84988	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00836g	DEHA2B00836g	CAG84989	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00858g	DEHA2B00858g	CAG84990	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2B00880g	DEHA2B00880g	CAG84991	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B00902g	DEHA2B00902g	CAG84992	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B00924g	DEHA2B00924g	CAG84993	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B00946g	DEHA2B00946g	CAG84994	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00968g	DEHA2B00968g	CAG84995	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B00990g	DEHA2B00990g	CAR65423	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01012g	DEHA2B01012g	CAG84996	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01034r	DEHA2B01034r	DEHA2B01034r	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01056g	DEHA2B01056g	CAR65424	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01078g	DEHA2B01078g	CAG84997	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2B01100g	DEHA2B01100g	CAG84998	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01276g	DEHA2B01276g	CAG85007	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01298g	DEHA2B01298g	CAG85008	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01320g	DEHA2B01320g	CAR65426	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01342g	DEHA2B01342g	CAR65427	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2B01364g	DEHA2B01364g	CAG85011	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01386g	DEHA2B01386g	CAG85012	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01430g	DEHA2B01430g	CAG85014	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2B01452g	DEHA2B01452g	CAR65428	protein_coding	0	1	14	0	0	0	0	0	0	14	0	0	0	0	0	1	0
DEHA2B01628g	DEHA2B01628g	CAG85022	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01650g	DEHA2B01650g	CAG85023	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01672g	DEHA2B01672g	CAG85024	protein_coding	1	2	9	0	0	0	0	0	0	9	0	0	0	1	0	2	0
DEHA2B01694g	DEHA2B01694g	CAG85025	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01716g	DEHA2B01716g	CAG85026	protein_coding	0	0	0	13	12	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01738g	DEHA2B01738g	CAG85027	protein_coding	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	12
DEHA2B01760g	DEHA2B01760g	CAG85028	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2B01782g	DEHA2B01782g	CAG85029	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01804g	DEHA2B01804g	CAG85030	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01826g	DEHA2B01826g	CAG85031	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01848g	DEHA2B01848g	CAG85032	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01870g	DEHA2B01870g	CAG85034	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01892g	DEHA2B01892g	CAG85035	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2B01914g	DEHA2B01914g	CAG85036	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01936g	DEHA2B01936g	CAG85037	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01958g	DEHA2B01958g	CAG85038	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01980g	DEHA2B01980g	CAR65430	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B02046g	DEHA2B02046g	CAG85042	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B02068g	DEHA2B02068g	CAG85043	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2B02090g	DEHA2B02090g	CAG85044	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B02112g	DEHA2B02112g	CAG85045	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
