# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2A06358g	DEHA2A06358g	CAR65369	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2A06380g	DEHA2A06380g	CAG84557	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A06402g	DEHA2A06402g	CAG84558	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A06424g	DEHA2A06424g	CAR65370	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A06446g	DEHA2A06446g	CAR65371	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A06468r	DEHA2A06468r	DEHA2A06468r	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A06490g	DEHA2A06490g	CAG84561	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
DEHA2A06512g	DEHA2A06512g	CAG84562	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A06534g	DEHA2A06534g	CAG84563	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A06556g	DEHA2A06556g	CAR65372	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A06688g	DEHA2A06688g	CAG84570	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A06710g	DEHA2A06710g	CAG84571	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A06732g	DEHA2A06732g	CAR65374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A06754g	DEHA2A06754g	CAR65375	protein_coding	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
DEHA2A06776g	DEHA2A06776g	CAG84575	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A06798g	DEHA2A06798g	CAG84576	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2A06820g	DEHA2A06820g	CAG84577	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A06842g	DEHA2A06842g	CAG84578	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A06864g	DEHA2A06864g	CAG84579	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2A06886g	DEHA2A06886g	CAG84580	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A06908g	DEHA2A06908g	CAG84581	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07040g	DEHA2A07040g	CAG84587	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A07062g	DEHA2A07062g	CAG84588	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07084g	DEHA2A07084g	CAG84589	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07106g	DEHA2A07106g	CAG84590	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A07128g	DEHA2A07128g	CAG84591	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07150g	DEHA2A07150g	CAG84592	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07172g	DEHA2A07172g	CAG84593	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07194g	DEHA2A07194g	CAG84594	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07216g	DEHA2A07216g	CAR65376	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2A07238g	DEHA2A07238g	CAG84597	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07260g	DEHA2A07260g	CAG84598	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A07282g	DEHA2A07282g	CAG84599	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A07326g	DEHA2A07326g	CAG84600	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A07348g	DEHA2A07348g	CAG84601	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07370g	DEHA2A07370g	CAG84602	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A07436g	DEHA2A07436g	CAG84605	protein_coding	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A07458g	DEHA2A07458g	CAR65377	protein_coding	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A07480g	DEHA2A07480g	CAG84608	protein_coding	1	2	12	0	0	0	0	0	0	0	0	12	0	0	0	1	0	2	0
DEHA2A07502g	DEHA2A07502g	CAR65378	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2A07524g	DEHA2A07524g	CAG84610	protein_coding	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A07546g	DEHA2A07546g	CAG84611	protein_coding	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A07568g	DEHA2A07568g	CAR65379	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2A07590g	DEHA2A07590g	CAR65380	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07612g	DEHA2A07612g	CAG84614	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A07634g	DEHA2A07634g	CAG84615	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A07656g	DEHA2A07656g	CAG84616	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07678g	DEHA2A07678g	CAG84617	protein_coding	0	0	2	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1
DEHA2A07700g	DEHA2A07700g	CAG84618	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07722g	DEHA2A07722g	CAG84619	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A07744g	DEHA2A07744g	CAG84621	protein_coding	0	0	1	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2A07766g	DEHA2A07766g	CAG84624	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A07788g	DEHA2A07788g	CAR65381	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A07810g	DEHA2A07810g	CAG84626	protein_coding	0	0	1	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A07832g	DEHA2A07832g	CAG84627	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07854g	DEHA2A07854g	CAG84628	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07876g	DEHA2A07876g	CAG84629	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A07920g	DEHA2A07920g	CAG84630	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A07942g	DEHA2A07942g	CAG84631	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A07964g	DEHA2A07964g	CAG84632	protein_coding	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A07986g	DEHA2A07986g	CAG84633	protein_coding	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A08008g	DEHA2A08008g	CAR65382	protein_coding	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A08030g	DEHA2A08030g	CAR65383	protein_coding	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A08052g	DEHA2A08052g	CAG84636	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A08074g	DEHA2A08074g	CAG84637	protein_coding	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A08096g	DEHA2A08096g	CAG84638	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A08118g	DEHA2A08118g	CAG84639	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A08140g	DEHA2A08140g	CAG84640	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A08162g	DEHA2A08162g	CAG84641	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A08206g	DEHA2A08206g	CAG84642	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A08228g	DEHA2A08228g	CAG84643	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A08250g	DEHA2A08250g	CAR65384	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A08272g	DEHA2A08272g	CAR65385	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A08294g	DEHA2A08294g	CAG84645	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A08316g	DEHA2A08316g	CAG84646	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A08712g	DEHA2A08712g	CAG84663	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A08734g	DEHA2A08734g	CAG84664	protein_coding	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A08756g	DEHA2A08756g	CAG84665	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A08778g	DEHA2A08778g	CAG84666	protein_coding	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0
DEHA2A08800g	DEHA2A08800g	CAG84667	protein_coding	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09020g	DEHA2A09020g	CAG84681	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09042g	DEHA2A09042g	CAG84682	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A09064r	DEHA2A09064r	DEHA2A09064r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A09086g	DEHA2A09086g	CAR65390	protein_coding	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2A09108g	DEHA2A09108g	CAR65391	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A09130g	DEHA2A09130g	CAR65392	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A09152g	DEHA2A09152g	CAG84686	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09174g	DEHA2A09174g	CAG84687	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A09196g	DEHA2A09196g	CAG84688	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09218g	DEHA2A09218g	CAG84689	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A09240g	DEHA2A09240g	CAR65393	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A09262g	DEHA2A09262g	CAG84691	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09328g	DEHA2A09328g	CAG84694	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09350g	DEHA2A09350g	CAG84695	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A09372g	DEHA2A09372g	CAG84696	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A09394g	DEHA2A09394g	CAG84697	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A09416g	DEHA2A09416g	CAR65394	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A09504g	DEHA2A09504g	CAR65395	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09526g	DEHA2A09526g	CAG84706	protein_coding	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A09548g	DEHA2A09548g	CAG84707	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09570g	DEHA2A09570g	CAG84708	protein_coding	0	0	0	10	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A09592g	DEHA2A09592g	CAG84709	protein_coding	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2A09614g	DEHA2A09614g	CAG84710	protein_coding	0	0	0	10	0	0	8	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A09636g	DEHA2A09636g	CAG84711	protein_coding	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2A09658g	DEHA2A09658g	CAG84712	protein_coding	0	4	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0
DEHA2A09680g	DEHA2A09680g	CAG84713	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2A09702g	DEHA2A09702g	CAR65396	protein_coding	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09746g	DEHA2A09746g	CAG84716	protein_coding	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09768g	DEHA2A09768g	CAG84717	protein_coding	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09790g	DEHA2A09790g	CAG84718	protein_coding	0	9	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0
DEHA2A09812g	DEHA2A09812g	CAR65398	protein_coding	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09834g	DEHA2A09834g	CAG84720	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2A09856g	DEHA2A09856g	CAG84721	protein_coding	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A09966g	DEHA2A09966g	CAG84727	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A09988g	DEHA2A09988g	CAG84728	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A10010g	DEHA2A10010g	CAG84729	protein_coding	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10032g	DEHA2A10032g	CAG84730	protein_coding	0	1	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1
DEHA2A10054g	DEHA2A10054g	CAG84731	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A10076g	DEHA2A10076g	CAG84732	protein_coding	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10098g	DEHA2A10098g	CAG84733	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10142g	DEHA2A10142g	CAR65400	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2A10164g	DEHA2A10164g	CAG84736	protein_coding	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10186g	DEHA2A10186g	CAG84737	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2A10208g	DEHA2A10208g	CAG84738	protein_coding	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10230g	DEHA2A10230g	CAG84739	protein_coding	0	3	12	0	0	0	0	0	0	0	0	12	0	0	0	0	0	3	0
DEHA2A10252g	DEHA2A10252g	CAG84740	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2A10296g	DEHA2A10296g	CAG84745	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10318g	DEHA2A10318g	CAG84746	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A10340g	DEHA2A10340g	CAG84747	protein_coding	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A10362g	DEHA2A10362g	CAG84748	protein_coding	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A10384g	DEHA2A10384g	CAG84751	protein_coding	0	1	2	1	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0
DEHA2A10406g	DEHA2A10406g	CAR65401	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10428g	DEHA2A10428g	CAG84755	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10450g	DEHA2A10450g	CAG84756	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10472g	DEHA2A10472g	CAG84757	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A10494g	DEHA2A10494g	CAG84758	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10516g	DEHA2A10516g	CAG84759	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10780g	DEHA2A10780g	CAG84773	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
DEHA2A10802g	DEHA2A10802g	CAG84774	protein_coding	0	0	0	16	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10824g	DEHA2A10824g	CAG84775	protein_coding	0	5	11	0	0	0	0	0	0	0	0	11	0	0	0	0	0	5	0
DEHA2A10846g	DEHA2A10846g	CAG84776	protein_coding	0	0	0	16	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10868g	DEHA2A10868g	CAR65402	protein_coding	0	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16
DEHA2A10890g	DEHA2A10890g	CAG84781	protein_coding	0	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16
DEHA2A10912g	DEHA2A10912g	CAG84782	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10934g	DEHA2A10934g	CAG84783	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10956g	DEHA2A10956g	CAG84784	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10978g	DEHA2A10978g	CAG84785	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A11088g	DEHA2A11088g	CAG84790	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11110g	DEHA2A11110g	CAG84791	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A11132g	DEHA2A11132g	CAG84792	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11154g	DEHA2A11154g	CAG84793	protein_coding	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A11176g	DEHA2A11176g	CAR65403	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A11198g	DEHA2A11198g	CAG84794	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A11220g	DEHA2A11220g	CAG84795	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3
DEHA2A11242g	DEHA2A11242g	CAG84796	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A11264g	DEHA2A11264g	CAG84797	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11594g	DEHA2A11594g	CAG84812	protein_coding	0	0	0	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11616g	DEHA2A11616g	CAG84813	protein_coding	0	0	0	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11638g	DEHA2A11638g	CAR65405	protein_coding	1	2	10	0	0	0	0	0	0	0	0	10	0	0	0	1	0	2	0
DEHA2A11660g	DEHA2A11660g	CAG84814	protein_coding	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
DEHA2A11682g	DEHA2A11682g	CAG84815	protein_coding	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
DEHA2A11704g	DEHA2A11704g	CAG84816	protein_coding	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13
DEHA2A11726r	DEHA2A11726r	DEHA2A11726r	protein_coding	0	0	0	13	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A11748r	DEHA2A11748r	DEHA2A11748r	protein_coding	0	0	0	13	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A11770r	DEHA2A11770r	DEHA2A11770r	protein_coding	0	0	0	13	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A11792g	DEHA2A11792g	CAG84817	protein_coding	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2A11814g	DEHA2A11814g	CAG84818	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A11836g	DEHA2A11836g	CAG84819	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A11858g	DEHA2A11858g	CAG84820	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A12012g	DEHA2A12012g	CAG84827	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2A12034g	DEHA2A12034g	CAG84828	protein_coding	1	3	7	0	0	0	0	0	0	0	0	7	0	0	0	1	0	3	0
DEHA2A12056g	DEHA2A12056g	CAG84829	protein_coding	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2A12078g	DEHA2A12078g	CAG84830	protein_coding	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2A12100g	DEHA2A12100g	CAG84831	protein_coding	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2A12122g	DEHA2A12122g	CAG84832	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A12144g	DEHA2A12144g	CAG84833	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A12166g	DEHA2A12166g	CAG84834	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12188g	DEHA2A12188g	CAG84835	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12210g	DEHA2A12210g	CAG84836	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A12254g	DEHA2A12254g	CAR65406	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12276g	DEHA2A12276g	CAG84839	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A12298g	DEHA2A12298g	CAG84840	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A12320g	DEHA2A12320g	CAG84841	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12342g	DEHA2A12342g	CAG84842	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A12782g	DEHA2A12782g	CAG84861	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12804g	DEHA2A12804g	CAG84862	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12826g	DEHA2A12826g	CAG84863	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12848g	DEHA2A12848g	CAG84864	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A12870g	DEHA2A12870g	CAG84865	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12892g	DEHA2A12892g	CAG84866	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A12914g	DEHA2A12914g	CAG84867	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A12936g	DEHA2A12936g	CAG84868	protein_coding	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2A12958g	DEHA2A12958g	CAG84869	protein_coding	0	6	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	6	2
DEHA2A12980g	DEHA2A12980g	CAG84870	protein_coding	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A13002g	DEHA2A13002g	CAG84871	protein_coding	0	0	0	10	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7
