# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2E08162g	DEHA2E08162g	CAG87897	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2E09064g	DEHA2E09064g	CAG87938	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09086g	DEHA2E09086g	CAR65792	protein_coding	0	1	3	0	0	0	0	0	0	3	0	0	0	0	1	0
DEHA2E09108g	DEHA2E09108g	CAG87940	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09130g	DEHA2E09130g	CAG87941	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09152g	DEHA2E09152g	CAG87942	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E09504g	DEHA2E09504g	CAG87955	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E09526g	DEHA2E09526g	CAG87956	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2E09548g	DEHA2E09548g	CAG87957	protein_coding	0	0	1	4	4	0	0	0	0	1	0	0	0	0	0	0
DEHA2E09570g	DEHA2E09570g	CAG87958	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	4
DEHA2E09592g	DEHA2E09592g	CAG87959	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2E09614g	DEHA2E09614g	CAR65797	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09636g	DEHA2E09636g	CAG87960	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2E09658g	DEHA2E09658g	CAG87961	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09724g	DEHA2E09724g	CAG87965	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09746g	DEHA2E09746g	CAR65798	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09768g	DEHA2E09768g	CAR65799	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E09790g	DEHA2E09790g	CAG87968	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09812g	DEHA2E09812g	CAG87969	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E09834g	DEHA2E09834g	CAG87970	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09856g	DEHA2E09856g	CAG87971	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09878g	DEHA2E09878g	CAG87972	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E09900g	DEHA2E09900g	CAG87973	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E09922g	DEHA2E09922g	CAG87974	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E10934g	DEHA2E10934g	CAG88022	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0
DEHA2E10956g	DEHA2E10956g	CAG88023	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0
DEHA2E10978g	DEHA2E10978g	CAG88024	protein_coding	0	1	8	0	0	0	0	0	0	8	0	0	0	0	1	0
DEHA2E11000g	DEHA2E11000g	CAG88025	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11022g	DEHA2E11022g	CAG88026	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11836g	DEHA2E11836g	CAG88062	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11858g	DEHA2E11858g	CAG88063	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11880g	DEHA2E11880g	CAG88064	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11902g	DEHA2E11902g	CAR65806	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11924g	DEHA2E11924g	CAG88065	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11946g	DEHA2E11946g	CAG88066	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11968g	DEHA2E11968g	CAG88067	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11990g	DEHA2E11990g	CAG88068	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12012g	DEHA2E12012g	CAG88069	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12034g	DEHA2E12034g	CAR65807	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12056g	DEHA2E12056g	CAG88070	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12078g	DEHA2E12078g	CAG88071	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DEHA2E12100r	DEHA2E12100r	DEHA2E12100r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E12122g	DEHA2E12122g	CAG88072	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E12144g	DEHA2E12144g	CAG88073	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E12166g	DEHA2E12166g	CAG88074	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E12188g	DEHA2E12188g	CAG88075	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E12210g	DEHA2E12210g	CAG88076	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12232g	DEHA2E12232g	CAG88077	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12254g	DEHA2E12254g	CAG88078	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12276g	DEHA2E12276g	CAG88079	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12298g	DEHA2E12298g	CAG88080	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0
DEHA2E14388g	DEHA2E14388g	CAG88175	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E14410g	DEHA2E14410g	CAG88176	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2E14432g	DEHA2E14432g	CAG88177	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0
DEHA2E14454g	DEHA2E14454g	CAG88178	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2E14476g	DEHA2E14476g	CAG88179	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2E14586g	DEHA2E14586g	CAR65826	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E14608g	DEHA2E14608g	CAG88185	protein_coding	0	0	1	9	0	0	0	0	0	1	0	0	0	0	0	9
DEHA2E14630g	DEHA2E14630g	CAR65827	protein_coding	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	9
DEHA2E14652g	DEHA2E14652g	CAR65828	protein_coding	0	1	8	1	0	0	0	0	0	8	0	0	0	0	1	1
DEHA2E14674g	DEHA2E14674g	CAG88188	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2E14696g	DEHA2E14696g	CAG88189	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2E15510g	DEHA2E15510g	CAR65832	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15532r	DEHA2E15532r	DEHA2E15532r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15554r	DEHA2E15554r	DEHA2E15554r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15576g	DEHA2E15576g	CAG88230	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15598g	DEHA2E15598g	CAG88232	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2
DEHA2E15620g	DEHA2E15620g	CAR65833	protein_coding	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0
DEHA2E15840g	DEHA2E15840g	CAR65834	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15862g	DEHA2E15862g	CAG88244	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15884g	DEHA2E15884g	CAG88246	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15906g	DEHA2E15906g	CAG88247	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15928g	DEHA2E15928g	CAR65835	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16412g	DEHA2E16412g	CAG88268	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16434g	DEHA2E16434g	CAG88269	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2E16456g	DEHA2E16456g	CAG88270	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2E16478g	DEHA2E16478g	CAG88271	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2E16500g	DEHA2E16500g	CAG88272	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16522g	DEHA2E16522g	CAG88273	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2E16544g	DEHA2E16544g	CAR65836	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2E16566g	DEHA2E16566g	CAR65837	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16588g	DEHA2E16588g	CAR65838	protein_coding	0	2	3	0	0	0	0	0	0	3	0	0	0	0	2	0
DEHA2E16610g	DEHA2E16610g	CAG88280	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16632g	DEHA2E16632g	CAG88281	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2E17072g	DEHA2E17072g	CAG88302	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2E17094g	DEHA2E17094g	CAG88303	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2E17116g	DEHA2E17116g	CAG88304	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
DEHA2E17138g	DEHA2E17138g	CAG88305	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2E17160g	DEHA2E17160g	CAG88306	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E17182g	DEHA2E17182g	CAG88307	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2E17204g	DEHA2E17204g	CAG88308	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E17490g	DEHA2E17490g	CAG88320	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17512g	DEHA2E17512g	CAR65846	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2E17534r	DEHA2E17534r	DEHA2E17534r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17556g	DEHA2E17556g	CAR65847	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17578g	DEHA2E17578g	CAG88324	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18084g	DEHA2E18084g	CAG88351	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18106g	DEHA2E18106g	CAR65848	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18128g	DEHA2E18128g	CAR65849	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18150r	DEHA2E18150r	DEHA2E18150r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18172r	DEHA2E18172r	DEHA2E18172r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18194g	DEHA2E18194g	CAG88355	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18216g	DEHA2E18216g	CAG88356	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18238g	DEHA2E18238g	CAG88357	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18502g	DEHA2E18502g	CAG88373	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18524g	DEHA2E18524g	CAG88374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18546g	DEHA2E18546g	CAG88375	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DEHA2E20196r	DEHA2E20196r	DEHA2E20196r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20218g	DEHA2E20218g	CAG88456	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20240r	DEHA2E20240r	DEHA2E20240r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20262g	DEHA2E20262g	CAG88457	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20284g	DEHA2E20284g	CAG88458	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20306r	DEHA2E20306r	DEHA2E20306r	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20328g	DEHA2E20328g	CAG88459	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20350g	DEHA2E20350g	CAG88460	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20372g	DEHA2E20372g	CAG88461	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20394g	DEHA2E20394g	CAG88462	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20416g	DEHA2E20416g	CAR65859	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20438r	DEHA2E20438r	DEHA2E20438r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20460g	DEHA2E20460g	CAG88464	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20482g	DEHA2E20482g	CAG88465	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20504g	DEHA2E20504g	CAG88466	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20526g	DEHA2E20526g	CAG88467	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20548g	DEHA2E20548g	CAG88468	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20944g	DEHA2E20944g	CAG88486	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20966g	DEHA2E20966g	CAG88487	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2E20988g	DEHA2E20988g	CAG88488	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21010g	DEHA2E21010g	CAG88490	protein_coding	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	7
DEHA2E21032g	DEHA2E21032g	CAG88491	protein_coding	0	3	4	1	1	0	0	0	0	4	0	0	0	0	3	0
DEHA2E21054g	DEHA2E21054g	CAG88492	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21076g	DEHA2E21076g	CAG88493	protein_coding	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21098g	DEHA2E21098g	CAG88494	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2E21120g	DEHA2E21120g	CAG88495	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2E21186g	DEHA2E21186g	CAG88498	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2E21208g	DEHA2E21208g	CAG88499	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2E21230g	DEHA2E21230g	CAG88500	protein_coding	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21252g	DEHA2E21252g	CAG88501	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2E21274g	DEHA2E21274g	CAG88502	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2E21296g	DEHA2E21296g	CAG88503	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2E21318g	DEHA2E21318g	CAR65860	protein_coding	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21340g	DEHA2E21340g	CAR65861	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2E22682r	DEHA2E22682r	DEHA2E22682r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22704g	DEHA2E22704g	CAG88571	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22726g	DEHA2E22726g	CAG88572	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22748g	DEHA2E22748g	CAG88573	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22770g	DEHA2E22770g	CAG88574	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22792g	DEHA2E22792g	CAG88575	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22814g	DEHA2E22814g	CAG88576	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E24354g	DEHA2E24354g	CAG88651	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2E24376g	DEHA2E24376g	CAR65882	protein_coding	0	0	0	24	24	0	0	0	0	0	0	0	0	0	0	0
DEHA2E24398g	DEHA2E24398g	CAR65883	protein_coding	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	24
DEHA2F00110g	DEHA2F00110g	CAR66250	protein_coding	0	2	1	12	4	0	0	0	0	1	0	0	0	0	2	8
DEHA2F00132g	DEHA2F00132g	CAG88659	protein_coding	0	0	5	10	10	0	0	0	0	5	0	0	0	0	0	0
DEHA2F00154g	DEHA2F00154g	CAG88660	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2F00176g	DEHA2F00176g	CAG88663	protein_coding	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0
DEHA2F00198g	DEHA2F00198g	CAR66251	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2F00220g	DEHA2F00220g	CAG88665	protein_coding	0	0	0	14	3	0	0	0	0	0	0	0	0	0	0	11
DEHA2F00242g	DEHA2F00242g	CAG88666	protein_coding	0	0	0	14	3	0	0	0	0	0	0	0	0	0	0	11
DEHA2F00264g	DEHA2F00264g	CAG88672	protein_coding	0	5	11	2	0	0	0	0	0	11	0	0	0	0	5	2
DEHA2F00286g	DEHA2F00286g	CAG88674	protein_coding	0	0	0	26	16	0	0	0	0	0	0	0	0	0	0	10
DEHA2F00308g	DEHA2F00308g	CAR66252	protein_coding	0	1	1	24	8	0	0	0	0	1	0	0	0	0	1	16
DEHA2F00330g	DEHA2F00330g	CAG88677	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2F00352g	DEHA2F00352g	CAG88678	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0
DEHA2F00374g	DEHA2F00374g	CAG88679	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F02750g	DEHA2F02750g	CAR66260	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02772g	DEHA2F02772g	CAG88796	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02794g	DEHA2F02794g	CAG88797	protein_coding	0	1	1	10	10	0	0	0	0	1	0	0	0	0	1	0
DEHA2F02816g	DEHA2F02816g	CAG88798	protein_coding	0	10	0	2	2	0	0	0	0	0	0	0	0	0	10	0
DEHA2F02838g	DEHA2F02838g	CAG88802	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F02860g	DEHA2F02860g	CAG88803	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02882g	DEHA2F02882g	CAG88804	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F02904g	DEHA2F02904g	CAG88805	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DEHA2F02926g	DEHA2F02926g	CAG88806	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F03520g	DEHA2F03520g	CAG88832	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03542g	DEHA2F03542g	CAG88833	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F03564g	DEHA2F03564g	CAG88834	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F03586g	DEHA2F03586g	CAG88836	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F03608g	DEHA2F03608g	CAG88837	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F03630g	DEHA2F03630g	CAG88838	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03652g	DEHA2F03652g	CAG88839	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F03674g	DEHA2F03674g	CAG88840	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03696g	DEHA2F03696g	CAG88841	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F05786g	DEHA2F05786g	CAG88938	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05808g	DEHA2F05808g	CAG88939	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05830g	DEHA2F05830g	CAG88940	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F05852g	DEHA2F05852g	CAG88941	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05874g	DEHA2F05874g	CAR66282	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05896g	DEHA2F05896g	CAR66283	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06952r	DEHA2F06952r	DEHA2F06952r	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06974r	DEHA2F06974r	DEHA2F06974r	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06996g	DEHA2F06996g	CAG88994	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F07018g	DEHA2F07018g	CAG88995	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F07040g	DEHA2F07040g	CAR66287	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F07062g	DEHA2F07062g	CAG88998	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F07084g	DEHA2F07084g	CAG88999	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F07304g	DEHA2F07304g	CAG89012	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0
DEHA2F07326g	DEHA2F07326g	CAG89013	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12
DEHA2F07348g	DEHA2F07348g	CAG89014	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0
DEHA2F07370g	DEHA2F07370g	CAG89015	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12
DEHA2F07392g	DEHA2F07392g	CAG89016	protein_coding	1	3	8	0	0	1	0	0	0	8	0	0	0	0	4	0
DEHA2F07414g	DEHA2F07414g	CAR66291	protein_coding	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08360g	DEHA2F08360g	CAG89064	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08382g	DEHA2F08382g	CAG89065	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08404g	DEHA2F08404g	CAR66301	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F08426g	DEHA2F08426g	CAR66302	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08448g	DEHA2F08448g	CAR66303	protein_coding	0	3	0	1	0	0	0	0	0	0	0	0	0	0	3	1
DEHA2F08470g	DEHA2F08470g	CAR66304	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08998g	DEHA2F08998g	CAG89094	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F09020g	DEHA2F09020g	CAG89095	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F09042r	DEHA2F09042r	DEHA2F09042r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F09064g	DEHA2F09064g	CAG89096	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F09086g	DEHA2F09086g	CAG89097	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
DEHA2F09108g	DEHA2F09108g	CAG89098	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1
DEHA2F09130g	DEHA2F09130g	CAG89099	protein_coding	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0
