# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2A10098g	DEHA2A10098g	CAG84733	protein_coding	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10120g	DEHA2A10120g	CAG84734	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10142g	DEHA2A10142g	CAR65400	protein_coding	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	0	8
DEHA2A10164g	DEHA2A10164g	CAG84736	protein_coding	0	0	0	15	0	14	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10186g	DEHA2A10186g	CAG84737	protein_coding	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2A10208g	DEHA2A10208g	CAG84738	protein_coding	0	0	0	15	0	14	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10230g	DEHA2A10230g	CAG84739	protein_coding	0	2	12	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0
DEHA2A10252g	DEHA2A10252g	CAG84740	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2A10296g	DEHA2A10296g	CAG84745	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10318g	DEHA2A10318g	CAG84746	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A10340g	DEHA2A10340g	CAG84747	protein_coding	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A10362g	DEHA2A10362g	CAG84748	protein_coding	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A10384g	DEHA2A10384g	CAG84751	protein_coding	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0
DEHA2A10406g	DEHA2A10406g	CAR65401	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10428g	DEHA2A10428g	CAG84755	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10450g	DEHA2A10450g	CAG84756	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A10472g	DEHA2A10472g	CAG84757	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10494g	DEHA2A10494g	CAG84758	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A10780g	DEHA2A10780g	CAG84773	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A10802g	DEHA2A10802g	CAG84774	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10824g	DEHA2A10824g	CAG84775	protein_coding	0	1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0
DEHA2A10846g	DEHA2A10846g	CAG84776	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A10868g	DEHA2A10868g	CAR65402	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A10890g	DEHA2A10890g	CAG84781	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A11154g	DEHA2A11154g	CAG84793	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11176g	DEHA2A11176g	CAR65403	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11198g	DEHA2A11198g	CAG84794	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11220g	DEHA2A11220g	CAG84795	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
DEHA2A11242g	DEHA2A11242g	CAG84796	protein_coding	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A11264g	DEHA2A11264g	CAG84797	protein_coding	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A11286g	DEHA2A11286g	CAG84798	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11308g	DEHA2A11308g	CAG84799	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2A11330g	DEHA2A11330g	CAG84800	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11352g	DEHA2A11352g	CAG84801	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A11374g	DEHA2A11374g	CAG84802	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11396g	DEHA2A11396g	CAG84803	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A11594g	DEHA2A11594g	CAG84812	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11616g	DEHA2A11616g	CAG84813	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11638g	DEHA2A11638g	CAR65405	protein_coding	0	1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0
DEHA2A11660g	DEHA2A11660g	CAG84814	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A11682g	DEHA2A11682g	CAG84815	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A11704g	DEHA2A11704g	CAG84816	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A11726r	DEHA2A11726r	DEHA2A11726r	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11748r	DEHA2A11748r	DEHA2A11748r	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11770r	DEHA2A11770r	DEHA2A11770r	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A11792g	DEHA2A11792g	CAG84817	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A12012g	DEHA2A12012g	CAG84827	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2A12034g	DEHA2A12034g	CAG84828	protein_coding	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
DEHA2A12056g	DEHA2A12056g	CAG84829	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2A12078g	DEHA2A12078g	CAG84830	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2A12100g	DEHA2A12100g	CAG84831	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12122g	DEHA2A12122g	CAG84832	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12144g	DEHA2A12144g	CAG84833	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A12166g	DEHA2A12166g	CAG84834	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12188g	DEHA2A12188g	CAG84835	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12210g	DEHA2A12210g	CAG84836	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A12870g	DEHA2A12870g	CAG84865	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12892g	DEHA2A12892g	CAG84866	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12914g	DEHA2A12914g	CAG84867	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A12936g	DEHA2A12936g	CAG84868	protein_coding	0	1	2	5	0	0	0	0	0	0	2	0	0	0	0	0	1	5
DEHA2A12958g	DEHA2A12958g	CAG84869	protein_coding	0	5	0	3	0	3	0	0	0	0	0	0	0	0	0	0	5	0
DEHA2A12980g	DEHA2A12980g	CAG84870	protein_coding	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A13002g	DEHA2A13002g	CAG84871	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2A13024g	DEHA2A13024g	CAR65410	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2A13090g	DEHA2A13090g	CAG84875	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A13112g	DEHA2A13112g	CAG84876	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A13134g	DEHA2A13134g	CAG84877	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
DEHA2A13156g	DEHA2A13156g	CAG84878	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A13178g	DEHA2A13178g	CAG84879	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2A13530g	DEHA2A13530g	CAR65413	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A13552g	DEHA2A13552g	CAG84896	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A13574g	DEHA2A13574g	CAG84897	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A13596g	DEHA2A13596g	CAG84898	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2A13618g	DEHA2A13618g	CAR65414	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2A13706g	DEHA2A13706g	CAG84903	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A13728g	DEHA2A13728g	CAG84904	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A13750g	DEHA2A13750g	CAG84905	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A13772g	DEHA2A13772g	CAG84906	protein_coding	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
DEHA2A13794g	DEHA2A13794g	CAG84907	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A13816g	DEHA2A13816g	CAG84908	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14124g	DEHA2A14124g	CAG84922	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A14146g	DEHA2A14146g	CAG84923	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14168g	DEHA2A14168g	CAG84924	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A14190g	DEHA2A14190g	CAG84925	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A14212g	DEHA2A14212g	CAG84926	protein_coding	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2A14234g	DEHA2A14234g	CAG84927	protein_coding	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A14256g	DEHA2A14256g	CAG84928	protein_coding	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2A14278g	DEHA2A14278g	CAG84930	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14300g	DEHA2A14300g	CAR65415	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14608g	DEHA2A14608g	CAG84940	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	18
DEHA2A14630g	DEHA2A14630g	CAR65418	protein_coding	0	0	0	18	0	18	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14652g	DEHA2A14652g	CAG84941	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	18
DEHA2A14674g	DEHA2A14674g	CAR65419	protein_coding	0	5	5	8	0	8	0	0	0	0	5	0	0	0	0	0	5	0
DEHA2A14696g	DEHA2A14696g	CAG84942	protein_coding	0	0	0	39	0	21	0	0	0	0	0	0	0	0	0	0	0	18
DEHA2A14718g	DEHA2A14718g	CAG84944	protein_coding	0	2	1	18	0	13	0	0	0	0	1	0	0	0	0	0	2	5
DEHA2A14740g	DEHA2A14740g	CAG84946	protein_coding	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14762g	DEHA2A14762g	CAG84947	protein_coding	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14806g	DEHA2A14806g	CAG84949	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2A14828g	DEHA2A14828g	CAG84950	protein_coding	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00110g	DEHA2B00110g	CAR65420	protein_coding	1	0	0	13	0	10	1	0	0	0	0	0	0	0	0	0	0	3
DEHA2B00132g	DEHA2B00132g	CAR65421	protein_coding	0	0	3	19	0	4	0	0	0	0	3	0	0	0	0	0	0	15
DEHA2B00154g	DEHA2B00154g	CAG84953	protein_coding	0	0	0	22	0	8	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2B00176g	DEHA2B00176g	CAG84954	protein_coding	0	0	0	20	0	10	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2B00198g	DEHA2B00198g	CAG84956	protein_coding	0	0	0	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00220g	DEHA2B00220g	CAG84957	protein_coding	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00550g	DEHA2B00550g	CAG84973	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00572g	DEHA2B00572g	CAG84974	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00594g	DEHA2B00594g	CAG84975	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2B00616g	DEHA2B00616g	CAG84976	protein_coding	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2B00638g	DEHA2B00638g	CAG84980	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2B00770g	DEHA2B00770g	CAG84986	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00792g	DEHA2B00792g	CAG84987	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00814g	DEHA2B00814g	CAG84988	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00836g	DEHA2B00836g	CAG84989	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B00858g	DEHA2B00858g	CAG84990	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2B00880g	DEHA2B00880g	CAG84991	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B00902g	DEHA2B00902g	CAG84992	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B00924g	DEHA2B00924g	CAG84993	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01276g	DEHA2B01276g	CAG85007	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01298g	DEHA2B01298g	CAG85008	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01320g	DEHA2B01320g	CAR65426	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01342g	DEHA2B01342g	CAR65427	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2B01364g	DEHA2B01364g	CAG85011	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01386g	DEHA2B01386g	CAG85012	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B01430g	DEHA2B01430g	CAG85014	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2B01452g	DEHA2B01452g	CAR65428	protein_coding	0	5	4	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0
DEHA2B01474g	DEHA2B01474g	CAG85016	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01628g	DEHA2B01628g	CAG85022	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01650g	DEHA2B01650g	CAG85023	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01672g	DEHA2B01672g	CAG85024	protein_coding	0	0	3	2	0	0	0	0	0	0	3	0	0	0	0	0	0	2
DEHA2B01694g	DEHA2B01694g	CAG85025	protein_coding	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2B01716g	DEHA2B01716g	CAG85026	protein_coding	0	0	1	5	0	3	0	0	0	0	1	0	0	0	0	0	0	2
DEHA2B01738g	DEHA2B01738g	CAG85027	protein_coding	1	0	0	5	0	1	0	0	0	0	0	0	0	0	1	0	0	4
DEHA2B01760g	DEHA2B01760g	CAG85028	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2
DEHA2B01782g	DEHA2B01782g	CAG85029	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01804g	DEHA2B01804g	CAG85030	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B01826g	DEHA2B01826g	CAG85031	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B02178g	DEHA2B02178g	CAG85048	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B02200g	DEHA2B02200g	CAG85049	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B02222g	DEHA2B02222g	CAG85050	protein_coding	0	1	0	4	0	4	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2B02244g	DEHA2B02244g	CAR65433	protein_coding	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	1
DEHA2B02266g	DEHA2B02266g	CAG85053	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2B02288g	DEHA2B02288g	CAG85054	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B03190g	DEHA2B03190g	CAG85094	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B03212g	DEHA2B03212g	CAG85095	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2B03234g	DEHA2B03234g	CAG85096	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B03256g	DEHA2B03256g	CAG85097	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2B03278g	DEHA2B03278g	CAG85098	protein_coding	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
DEHA2B03300g	DEHA2B03300g	CAG85099	protein_coding	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2B03322g	DEHA2B03322g	CAG85100	protein_coding	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2B03344g	DEHA2B03344g	CAG85101	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2B03366g	DEHA2B03366g	CAG85102	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B03388g	DEHA2B03388g	CAG85103	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B03410g	DEHA2B03410g	CAG85104	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B03674g	DEHA2B03674g	CAR65445	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B03696g	DEHA2B03696g	CAG85116	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2B03718g	DEHA2B03718g	CAG85117	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2B03740g	DEHA2B03740g	CAG85118	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
DEHA2B03762g	DEHA2B03762g	CAG85119	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B03784g	DEHA2B03784g	CAG85120	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B04312g	DEHA2B04312g	CAR65449	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2B04334g	DEHA2B04334g	CAG85144	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B04356g	DEHA2B04356g	CAG85145	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2B04378g	DEHA2B04378g	CAG85146	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2B04400g	DEHA2B04400g	CAG85147	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B04774g	DEHA2B04774g	CAR65450	protein_coding	0	0	0	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B04796g	DEHA2B04796g	CAG85166	protein_coding	0	0	0	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B04818g	DEHA2B04818g	CAG85167	protein_coding	0	15	6	0	0	0	0	0	0	0	6	0	0	0	0	0	15	0
DEHA2B04840r	DEHA2B04840r	DEHA2B04840r	protein_coding	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	21
DEHA2B04862g	DEHA2B04862g	CAG85168	protein_coding	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	21
DEHA2B04884g	DEHA2B04884g	CAG85169	protein_coding	0	0	0	21	0	21	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B04906g	DEHA2B04906g	CAG85170	protein_coding	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	21
DEHA2B05126g	DEHA2B05126g	CAG85180	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B05148g	DEHA2B05148g	CAR65451	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B05170g	DEHA2B05170g	CAR65452	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B05192g	DEHA2B05192g	CAG85183	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B05214g	DEHA2B05214g	CAG85184	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B05566g	DEHA2B05566g	CAG85197	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B05588g	DEHA2B05588g	CAG85198	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2B05610g	DEHA2B05610g	CAG85199	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2B05632g	DEHA2B05632g	CAG85200	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2B05654g	DEHA2B05654g	CAG85201	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2B05676g	DEHA2B05676g	CAG85202	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B05698g	DEHA2B05698g	CAG85203	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B05874g	DEHA2B05874g	CAG85211	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B05896g	DEHA2B05896g	CAG85212	protein_coding	0	1	4	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0
DEHA2B05918g	DEHA2B05918g	CAG85213	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2B05940g	DEHA2B05940g	CAG85214	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2B05962g	DEHA2B05962g	CAG85215	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B05984g	DEHA2B05984g	CAG85216	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2B06248g	DEHA2B06248g	CAG85229	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2B06270g	DEHA2B06270g	CAG85230	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B06292g	DEHA2B06292g	CAR65455	protein_coding	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
DEHA2B06314r	DEHA2B06314r	DEHA2B06314r	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2B06336g	DEHA2B06336g	CAG85233	protein_coding	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2B06358g	DEHA2B06358g	CAR65456	protein_coding	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B06380g	DEHA2B06380g	CAR65457	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B06402g	DEHA2B06402g	CAG85236	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2B06424g	DEHA2B06424g	CAG85237	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2B06446g	DEHA2B06446g	CAG85238	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2B06468r	DEHA2B06468r	DEHA2B06468r	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
