# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2E14608g	DEHA2E14608g	CAG88185	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2E14630g	DEHA2E14630g	CAR65827	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2E14652g	DEHA2E14652g	CAR65828	protein_coding	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0
DEHA2E14674g	DEHA2E14674g	CAG88188	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2E14696g	DEHA2E14696g	CAG88189	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2E14894g	DEHA2E14894g	CAG88198	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E14916g	DEHA2E14916g	CAG88199	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E14938g	DEHA2E14938g	CAG88200	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E14960g	DEHA2E14960g	CAG88201	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
DEHA2E14982g	DEHA2E14982g	CAG88202	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15202g	DEHA2E15202g	CAG88212	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15224g	DEHA2E15224g	CAG88213	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15246g	DEHA2E15246g	CAG88214	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15268g	DEHA2E15268g	CAG88215	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2E15290g	DEHA2E15290g	CAR65829	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15312g	DEHA2E15312g	CAG88220	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15334g	DEHA2E15334g	CAG88221	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15356g	DEHA2E15356g	CAG88222	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15378g	DEHA2E15378g	CAG88223	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15400g	DEHA2E15400g	CAG88224	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15422g	DEHA2E15422g	CAG88225	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15444g	DEHA2E15444g	CAG88226	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2E15466g	DEHA2E15466g	CAR65830	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15488g	DEHA2E15488g	CAR65831	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15510g	DEHA2E15510g	CAR65832	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15532r	DEHA2E15532r	DEHA2E15532r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15554r	DEHA2E15554r	DEHA2E15554r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15576g	DEHA2E15576g	CAG88230	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15598g	DEHA2E15598g	CAG88232	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15840g	DEHA2E15840g	CAR65834	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15862g	DEHA2E15862g	CAG88244	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15884g	DEHA2E15884g	CAG88246	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15906g	DEHA2E15906g	CAG88247	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15928g	DEHA2E15928g	CAR65835	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16412g	DEHA2E16412g	CAG88268	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16434g	DEHA2E16434g	CAG88269	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2E16456g	DEHA2E16456g	CAG88270	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2E16478g	DEHA2E16478g	CAG88271	protein_coding	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2E16500g	DEHA2E16500g	CAG88272	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16522g	DEHA2E16522g	CAG88273	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2E16544g	DEHA2E16544g	CAR65836	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16588g	DEHA2E16588g	CAR65838	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E16610g	DEHA2E16610g	CAG88280	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E16632g	DEHA2E16632g	CAG88281	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16654g	DEHA2E16654g	CAG88282	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E16676g	DEHA2E16676g	CAG88283	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2E16698g	DEHA2E16698g	CAG88284	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E16720g	DEHA2E16720g	CAG88285	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16742g	DEHA2E16742g	CAG88286	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17490g	DEHA2E17490g	CAG88320	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17512g	DEHA2E17512g	CAR65846	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2E17534r	DEHA2E17534r	DEHA2E17534r	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17556g	DEHA2E17556g	CAR65847	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17578g	DEHA2E17578g	CAG88324	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E17600g	DEHA2E17600g	CAG88325	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17622g	DEHA2E17622g	CAG88326	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17886g	DEHA2E17886g	CAG88342	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17908g	DEHA2E17908g	CAG88343	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E17930g	DEHA2E17930g	CAG88344	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17952g	DEHA2E17952g	CAG88345	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2E17974g	DEHA2E17974g	CAG88346	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E17996g	DEHA2E17996g	CAG88347	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18084g	DEHA2E18084g	CAG88351	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18106g	DEHA2E18106g	CAR65848	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18128g	DEHA2E18128g	CAR65849	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18150r	DEHA2E18150r	DEHA2E18150r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18172r	DEHA2E18172r	DEHA2E18172r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18194g	DEHA2E18194g	CAG88355	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18216g	DEHA2E18216g	CAG88356	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18238g	DEHA2E18238g	CAG88357	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20416g	DEHA2E20416g	CAR65859	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20438r	DEHA2E20438r	DEHA2E20438r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20460g	DEHA2E20460g	CAG88464	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20482g	DEHA2E20482g	CAG88465	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20504g	DEHA2E20504g	CAG88466	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20526g	DEHA2E20526g	CAG88467	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20548g	DEHA2E20548g	CAG88468	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20944g	DEHA2E20944g	CAG88486	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20966g	DEHA2E20966g	CAG88487	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20988g	DEHA2E20988g	CAG88488	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21010g	DEHA2E21010g	CAG88490	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21032g	DEHA2E21032g	CAG88491	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21054g	DEHA2E21054g	CAG88492	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22308g	DEHA2E22308g	CAG88552	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22330g	DEHA2E22330g	CAG88553	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22352g	DEHA2E22352g	CAR65868	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22374r	DEHA2E22374r	DEHA2E22374r	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22396g	DEHA2E22396g	CAG88555	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22418g	DEHA2E22418g	CAG88556	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22440g	DEHA2E22440g	CAG88557	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22572g	DEHA2E22572g	CAG88564	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22594g	DEHA2E22594g	CAR65870	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22616g	DEHA2E22616g	CAG88567	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22638g	DEHA2E22638g	CAG88569	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22660g	DEHA2E22660g	CAG88570	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22682r	DEHA2E22682r	DEHA2E22682r	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22704g	DEHA2E22704g	CAG88571	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22726g	DEHA2E22726g	CAG88572	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22748g	DEHA2E22748g	CAG88573	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22770g	DEHA2E22770g	CAG88574	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22792g	DEHA2E22792g	CAG88575	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22814g	DEHA2E22814g	CAG88576	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E23210g	DEHA2E23210g	CAR65873	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E23232g	DEHA2E23232g	CAR65874	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E23254g	DEHA2E23254g	CAG88593	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E23276g	DEHA2E23276g	CAG88594	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E23298g	DEHA2E23298g	CAG88595	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E23320g	DEHA2E23320g	CAG88596	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E23342g	DEHA2E23342g	CAG88597	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E24354g	DEHA2E24354g	CAG88651	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2E24376g	DEHA2E24376g	CAR65882	protein_coding	0	0	0	25	25	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E24398g	DEHA2E24398g	CAR65883	protein_coding	0	0	1	24	0	0	0	0	0	1	0	0	0	0	0	0	24
DEHA2F00110g	DEHA2F00110g	CAR66250	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F00132g	DEHA2F00132g	CAG88659	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F00154g	DEHA2F00154g	CAG88660	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F00176g	DEHA2F00176g	CAG88663	protein_coding	0	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F00198g	DEHA2F00198g	CAR66251	protein_coding	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	13
DEHA2F00220g	DEHA2F00220g	CAG88665	protein_coding	0	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2F00242g	DEHA2F00242g	CAG88666	protein_coding	0	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2F00264g	DEHA2F00264g	CAG88672	protein_coding	0	6	12	2	0	0	0	0	0	12	0	0	0	0	0	6	2
DEHA2F00286g	DEHA2F00286g	CAG88674	protein_coding	0	0	0	28	18	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2F00308g	DEHA2F00308g	CAR66252	protein_coding	0	1	1	26	8	0	0	0	0	1	0	0	0	0	0	1	18
DEHA2F00330g	DEHA2F00330g	CAG88677	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2F00352g	DEHA2F00352g	CAG88678	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F00374g	DEHA2F00374g	CAG88679	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F01562g	DEHA2F01562g	CAG88738	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F01584g	DEHA2F01584g	CAG88739	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F01606g	DEHA2F01606g	CAG88740	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F01628g	DEHA2F01628g	CAG88741	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F01650g	DEHA2F01650g	CAG88742	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F01672g	DEHA2F01672g	CAG88743	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F01694g	DEHA2F01694g	CAG88744	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02112g	DEHA2F02112g	CAG88763	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02134g	DEHA2F02134g	CAG88764	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02156g	DEHA2F02156g	CAG88765	protein_coding	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F02178g	DEHA2F02178g	CAG88766	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F02200g	DEHA2F02200g	CAG88767	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
DEHA2F02222g	DEHA2F02222g	CAG88769	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F02244g	DEHA2F02244g	CAG88770	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02750g	DEHA2F02750g	CAR66260	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02772g	DEHA2F02772g	CAG88796	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02794g	DEHA2F02794g	CAG88797	protein_coding	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0
DEHA2F02816g	DEHA2F02816g	CAG88798	protein_coding	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F03520g	DEHA2F03520g	CAG88832	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03542g	DEHA2F03542g	CAG88833	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F03564g	DEHA2F03564g	CAG88834	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F03586g	DEHA2F03586g	CAG88836	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F03608g	DEHA2F03608g	CAG88837	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F03630g	DEHA2F03630g	CAG88838	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03652g	DEHA2F03652g	CAG88839	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F03674g	DEHA2F03674g	CAG88840	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03696g	DEHA2F03696g	CAG88841	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F04686g	DEHA2F04686g	CAR66275	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F04708g	DEHA2F04708g	CAG88892	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F04730r	DEHA2F04730r	DEHA2F04730r	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F04752g	DEHA2F04752g	CAG88893	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F04774g	DEHA2F04774g	CAG88894	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F06248g	DEHA2F06248g	CAG88960	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06270g	DEHA2F06270g	CAG88961	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F06292g	DEHA2F06292g	CAG88962	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06314g	DEHA2F06314g	CAG88966	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F06336r	DEHA2F06336r	DEHA2F06336r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F06358r	DEHA2F06358r	DEHA2F06358r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F06380g	DEHA2F06380g	CAG88967	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F07304g	DEHA2F07304g	CAG89012	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F07326g	DEHA2F07326g	CAG89013	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F07348g	DEHA2F07348g	CAG89014	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F07370g	DEHA2F07370g	CAG89015	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F07392g	DEHA2F07392g	CAG89016	protein_coding	1	2	6	0	0	1	0	0	0	6	0	0	0	0	0	3	0
DEHA2F07414g	DEHA2F07414g	CAR66291	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08360g	DEHA2F08360g	CAG89064	protein_coding	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08382g	DEHA2F08382g	CAG89065	protein_coding	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08404g	DEHA2F08404g	CAR66301	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	13
DEHA2F08426g	DEHA2F08426g	CAR66302	protein_coding	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08448g	DEHA2F08448g	CAR66303	protein_coding	0	4	3	6	0	0	0	0	0	3	0	0	0	0	0	4	6
DEHA2F08470g	DEHA2F08470g	CAR66304	protein_coding	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08712g	DEHA2F08712g	CAG89081	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F08734g	DEHA2F08734g	CAG89082	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08756g	DEHA2F08756g	CAG89083	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F08778g	DEHA2F08778g	CAG89084	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08800g	DEHA2F08800g	CAR66305	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F08822g	DEHA2F08822g	CAR66306	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08844g	DEHA2F08844g	CAG89087	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08866g	DEHA2F08866g	CAR66307	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08888g	DEHA2F08888g	CAG89089	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F09416g	DEHA2F09416g	CAG89111	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F09438g	DEHA2F09438g	CAG89112	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F09460g	DEHA2F09460g	CAG89113	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F09482g	DEHA2F09482g	CAG89114	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F09504g	DEHA2F09504g	CAG89115	protein_coding	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0
DEHA2F09526g	DEHA2F09526g	CAG89116	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F09548g	DEHA2F09548g	CAG89117	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2F09768g	DEHA2F09768g	CAG89127	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F09790g	DEHA2F09790g	CAG89128	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F09812g	DEHA2F09812g	CAR66309	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F09834g	DEHA2F09834g	CAG89131	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F09856g	DEHA2F09856g	CAR66310	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F09878g	DEHA2F09878g	CAG89134	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F10120g	DEHA2F10120g	CAG89146	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F10142g	DEHA2F10142g	CAG89147	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F10164g	DEHA2F10164g	CAG89148	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F10186r	DEHA2F10186r	DEHA2F10186r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F10208g	DEHA2F10208g	CAG89149	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F10230g	DEHA2F10230g	CAG89150	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F10252g	DEHA2F10252g	CAG89151	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F10824g	DEHA2F10824g	CAR66319	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F10846g	DEHA2F10846g	CAG89180	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
