# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2A04422g	DEHA2A04422g	CAG84469	protein_coding	0	37	10	289	0	0	138	0	0	0	0	0	10	0	0	0	0	0	0	0	0	37	151
DEHA2A04444g	DEHA2A04444g	CAG84470	protein_coding	0	8	9	293	0	0	150	0	0	0	0	0	9	0	0	0	0	0	0	0	0	8	143
DEHA2A04466g	DEHA2A04466g	CAG84471	protein_coding	0	48	32	252	1	1	104	0	1	0	0	0	29	0	0	0	0	0	0	0	0	48	148
DEHA2A04488g	DEHA2A04488g	CAG84472	protein_coding	0	26	8	252	0	0	108	0	0	0	0	0	8	0	0	0	1	0	0	0	1	25	144
DEHA2A04510g	DEHA2A04510g	CAG84473	protein_coding	0	36	18	259	0	0	109	0	0	0	0	0	18	0	0	0	0	0	0	0	0	36	150
DEHA2A04532g	DEHA2A04532g	CAG84474	protein_coding	0	24	5	214	0	0	112	0	0	0	0	0	5	0	0	0	0	0	0	0	0	24	102
DEHA2A04554g	DEHA2A04554g	CAG84475	protein_coding	0	29	13	215	0	0	101	0	0	0	0	0	13	0	0	0	0	0	0	0	0	29	114
DEHA2A04576g	DEHA2A04576g	CAG84476	protein_coding	0	12	2	224	0	0	109	0	0	0	0	0	2	0	0	0	0	0	0	0	0	12	115
DEHA2A04598r	DEHA2A04598r	DEHA2A04598r	protein_coding	1	0	0	219	0	0	104	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	115
DEHA2A04620g	DEHA2A04620g	CAG84477	protein_coding	0	24	9	253	0	0	110	0	0	0	0	0	9	0	0	0	0	0	0	0	0	24	143
DEHA2A04642g	DEHA2A04642g	CAG84478	protein_coding	0	53	7	275	0	0	116	0	0	0	0	0	7	0	0	0	1	0	0	0	1	52	159
DEHA2A04664g	DEHA2A04664g	CAG84479	protein_coding	0	40	22	263	0	0	132	0	0	0	0	0	22	0	0	0	0	0	0	0	0	40	131
DEHA2A04686g	DEHA2A04686g	CAG84480	protein_coding	0	9	3	273	0	0	129	0	0	0	0	3	3	0	0	0	1	0	0	0	0	8	142
DEHA2A04708g	DEHA2A04708g	CAG84481	protein_coding	0	37	9	270	0	0	126	0	0	0	0	0	9	0	0	0	0	0	0	0	0	37	144
DEHA2A04730g	DEHA2A04730g	CAG84482	protein_coding	0	15	15	259	0	0	114	0	0	0	0	0	15	0	0	0	0	0	0	0	0	15	145
DEHA2A04752g	DEHA2A04752g	CAG84483	protein_coding	0	12	8	247	0	0	109	0	0	0	0	0	8	0	0	0	0	0	0	0	0	12	138
DEHA2A04774g	DEHA2A04774g	CAG84484	protein_coding	0	16	2	259	0	0	138	0	0	0	0	0	2	0	0	0	0	0	0	0	0	16	121
DEHA2A04796g	DEHA2A04796g	CAG84485	protein_coding	0	24	6	261	0	0	130	0	0	0	0	0	6	0	0	0	0	0	0	0	0	24	131
DEHA2A04818g	DEHA2A04818g	CAG84486	protein_coding	0	15	8	276	0	0	148	0	0	0	0	0	8	0	0	0	0	0	0	0	0	15	128
DEHA2A04840g	DEHA2A04840g	CAG84487	protein_coding	0	20	9	266	0	0	108	0	0	0	0	0	9	0	0	0	0	0	0	0	0	20	158
DEHA2A04862g	DEHA2A04862g	CAG84488	protein_coding	0	8	3	291	0	0	120	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	171
DEHA2A04884g	DEHA2A04884g	CAG84489	protein_coding	0	17	9	321	0	0	188	0	0	0	0	0	9	0	0	0	0	0	0	0	0	17	133
DEHA2A04906r	DEHA2A04906r	DEHA2A04906r	protein_coding	0	0	0	319	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130
DEHA2A04928g	DEHA2A04928g	CAG84490	protein_coding	1	45	48	294	0	0	134	0	0	0	0	0	48	0	0	0	0	0	1	0	0	45	160
DEHA2A04950g	DEHA2A04950g	CAG84491	protein_coding	1	26	23	317	0	1	171	1	0	0	0	0	24	0	0	0	0	0	0	0	0	26	146
DEHA2A04972g	DEHA2A04972g	CAG84492	protein_coding	0	24	6	313	0	0	125	0	0	0	0	0	6	0	0	0	0	0	0	0	0	24	188
DEHA2A04994g	DEHA2A04994g	CAG84493	protein_coding	0	12	9	301	0	0	179	0	0	1	0	0	8	0	0	0	0	0	0	0	0	12	122
DEHA2A05016g	DEHA2A05016g	CAG84494	protein_coding	0	42	25	288	0	0	115	0	0	0	0	0	25	0	0	0	0	0	0	0	0	42	173
DEHA2A05038g	DEHA2A05038g	CAG84495	protein_coding	0	33	23	260	0	0	121	0	0	0	0	0	23	0	0	0	0	0	0	0	0	33	139
DEHA2A05060g	DEHA2A05060g	CAG84496	protein_coding	0	41	13	236	0	0	123	0	0	0	0	0	13	0	0	0	0	0	0	0	0	41	113
DEHA2A05082g	DEHA2A05082g	CAG84497	protein_coding	0	95	15	281	0	0	167	0	0	0	0	0	15	0	0	0	0	0	0	0	0	95	114
DEHA2A05104g	DEHA2A05104g	CAG84498	protein_coding	0	54	54	243	0	2	127	0	0	0	0	0	52	0	0	0	0	0	0	0	0	54	116
DEHA2A05126g	DEHA2A05126g	CAG84499	protein_coding	0	30	20	275	0	0	118	0	0	0	0	0	20	0	0	0	0	0	0	0	0	30	157
DEHA2A05148g	DEHA2A05148g	CAG84500	protein_coding	0	15	7	295	0	0	130	0	0	0	0	0	7	0	0	0	0	0	0	0	0	15	165
DEHA2A05170g	DEHA2A05170g	CAG84501	protein_coding	0	35	8	290	0	0	154	0	0	0	0	0	8	0	0	0	1	0	0	0	1	34	136
DEHA2A05192g	DEHA2A05192g	CAG84502	protein_coding	0	61	20	279	0	0	125	0	0	0	0	0	20	0	0	0	0	0	0	0	0	61	154
DEHA2A05214g	DEHA2A05214g	CAG84503	protein_coding	0	25	4	293	0	0	129	0	0	0	0	0	4	0	0	0	0	0	0	0	0	25	164
DEHA2A05236g	DEHA2A05236g	CAG84504	protein_coding	0	29	4	293	0	1	157	0	0	0	0	0	3	0	0	0	0	0	0	0	0	29	136
DEHA2A05258g	DEHA2A05258g	CAG84505	protein_coding	0	49	38	276	0	0	136	0	0	0	0	0	38	0	0	0	0	0	0	0	0	49	140
DEHA2A05280g	DEHA2A05280g	CAG84506	protein_coding	0	8	5	291	0	0	134	0	0	1	0	0	5	0	0	0	0	0	0	0	0	8	157
DEHA2A05302g	DEHA2A05302g	CAG84507	protein_coding	0	29	11	284	0	0	120	0	0	0	0	0	11	0	0	0	0	0	0	0	0	29	164
DEHA2A05324g	DEHA2A05324g	CAG84508	protein_coding	0	63	16	270	0	0	116	0	0	0	0	3	16	0	0	0	0	0	0	0	0	63	151
DEHA2A05346g	DEHA2A05346g	CAG84509	protein_coding	0	18	20	258	0	0	128	0	0	0	0	0	20	0	0	0	0	0	0	0	0	18	130
DEHA2A05368g	DEHA2A05368g	CAG84510	protein_coding	0	15	8	257	0	0	140	0	0	0	0	0	8	0	0	0	0	0	0	0	0	15	117
DEHA2A05390g	DEHA2A05390g	CAR65362	protein_coding	0	86	66	261	0	0	115	0	1	0	0	0	65	0	0	0	0	0	0	0	0	87	146
DEHA2A05412g	DEHA2A05412g	CAG84512	protein_coding	0	29	17	288	0	1	129	0	0	0	0	0	16	0	0	0	0	0	0	0	0	29	159
DEHA2A05434g	DEHA2A05434g	CAG84513	protein_coding	0	40	10	332	0	0	170	0	0	0	0	0	10	0	0	0	0	0	0	0	0	40	162
DEHA2A05456g	DEHA2A05456g	CAG84514	protein_coding	0	4	6	291	0	0	152	0	0	0	0	0	6	0	0	0	0	0	0	0	0	4	139
DEHA2A05478g	DEHA2A05478g	CAR65363	protein_coding	0	21	2	261	0	0	118	0	0	0	0	0	2	0	0	0	0	0	0	0	0	21	143
DEHA2A05500g	DEHA2A05500g	CAG84517	protein_coding	0	42	26	268	0	0	127	0	0	1	0	0	25	0	0	0	0	0	0	0	0	42	141
DEHA2A05522g	DEHA2A05522g	CAG84518	protein_coding	0	0	0	296	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159
DEHA2A05544g	DEHA2A05544g	CAG84519	protein_coding	3	1	12	306	0	0	154	1	0	0	0	0	12	0	0	0	0	0	2	0	0	1	152
DEHA2A05566g	DEHA2A05566g	CAR65364	protein_coding	1	73	29	293	0	0	140	0	0	2	0	0	27	0	0	0	0	1	0	0	0	73	153
DEHA2A05588g	DEHA2A05588g	CAG84521	protein_coding	0	1	1	297	0	0	142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	155
DEHA2A05610g	DEHA2A05610g	CAG84522	protein_coding	0	22	7	283	0	0	129	0	0	0	0	0	7	0	0	0	0	0	0	0	0	22	154
DEHA2A05632g	DEHA2A05632g	CAG84523	protein_coding	1	20	17	273	0	0	127	1	0	0	0	0	18	0	0	0	0	0	0	0	0	20	146
DEHA2A05654g	DEHA2A05654g	CAG84524	protein_coding	0	20	10	291	0	0	140	0	0	1	0	0	9	0	0	0	0	0	0	0	0	20	151
DEHA2A05676g	DEHA2A05676g	CAG84525	protein_coding	2	17	10	300	0	0	157	1	0	0	0	3	10	0	0	1	1	1	0	0	0	17	141
DEHA2A05698g	DEHA2A05698g	CAG84526	protein_coding	0	10	9	273	0	0	144	0	0	0	0	0	9	0	0	0	0	0	0	0	0	10	129
DEHA2A05720g	DEHA2A05720g	CAG84527	protein_coding	0	10	4	280	0	0	150	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	130
DEHA2A05742g	DEHA2A05742g	CAG84528	protein_coding	0	7	3	279	0	0	151	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	128
DEHA2A05764g	DEHA2A05764g	CAG84529	protein_coding	0	29	13	256	0	0	116	0	0	0	0	0	13	0	0	0	0	0	0	0	0	29	140
DEHA2A05786g	DEHA2A05786g	CAG84530	protein_coding	0	11	2	276	0	0	151	0	0	0	0	0	2	0	0	0	0	0	0	0	0	11	125
DEHA2A05808g	DEHA2A05808g	CAG84531	protein_coding	0	15	1	264	0	0	124	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	140
DEHA2A05830g	DEHA2A05830g	CAG84532	protein_coding	0	58	24	278	0	0	139	0	0	1	0	0	23	0	0	0	0	0	0	0	0	58	139
DEHA2A05852g	DEHA2A05852g	CAR65365	protein_coding	0	42	61	261	0	0	122	0	1	0	0	0	60	0	0	0	0	0	0	0	0	42	139
DEHA2A05874g	DEHA2A05874g	CAG84534	protein_coding	0	13	4	284	0	0	148	0	0	0	0	0	4	0	0	0	0	0	0	0	0	13	136
DEHA2A05896g	DEHA2A05896g	CAG84535	protein_coding	0	5	0	287	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	140
DEHA2A05918g	DEHA2A05918g	CAG84536	protein_coding	2	42	27	300	0	0	157	1	0	1	0	0	26	0	0	0	0	0	1	0	0	42	143
DEHA2A05940g	DEHA2A05940g	CAG84537	protein_coding	0	22	11	302	0	0	161	0	0	0	0	0	11	0	0	0	0	0	0	0	0	22	141
DEHA2A05962g	DEHA2A05962g	CAG84538	protein_coding	0	42	19	306	0	0	149	0	0	0	0	0	19	0	0	0	0	0	0	0	0	42	157
DEHA2A05984g	DEHA2A05984g	CAG84539	protein_coding	0	11	13	284	0	0	151	0	0	0	0	0	13	0	0	0	1	0	0	0	1	10	133
DEHA2A06006g	DEHA2A06006g	CAG84540	protein_coding	0	25	1	303	0	0	160	0	0	0	0	0	1	0	0	0	0	0	0	0	0	25	143
DEHA2A06028g	DEHA2A06028g	CAG84541	protein_coding	0	49	10	319	0	0	152	0	0	0	0	0	10	0	0	0	0	0	0	0	0	49	167
DEHA2A06050g	DEHA2A06050g	CAG84542	protein_coding	0	20	15	307	0	0	158	0	0	0	0	0	15	0	0	0	0	0	0	0	0	20	149
DEHA2A06072g	DEHA2A06072g	CAG84543	protein_coding	0	17	3	308	0	0	138	0	0	0	0	0	3	0	0	0	0	0	0	0	0	17	170
DEHA2A06094g	DEHA2A06094g	CAG84544	protein_coding	0	54	36	309	0	0	165	0	2	0	0	0	35	0	0	0	0	0	0	0	0	54	144
DEHA2A06116g	DEHA2A06116g	CAG84545	protein_coding	0	22	15	307	0	0	155	0	0	0	0	0	15	0	0	0	0	0	0	0	0	22	152
DEHA2A06138g	DEHA2A06138g	CAG84546	protein_coding	1	0	14	308	0	0	165	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	143
DEHA2A06160g	DEHA2A06160g	CAG84547	protein_coding	0	13	5	329	0	0	144	0	0	0	0	0	5	0	0	0	0	0	0	0	0	13	185
DEHA2A06182g	DEHA2A06182g	CAR65366	protein_coding	0	17	15	339	0	0	179	0	0	0	0	0	15	0	0	0	0	0	0	0	0	17	160
DEHA2A06204g	DEHA2A06204g	CAR65367	protein_coding	0	17	7	329	0	0	162	0	0	0	0	0	7	0	0	0	0	0	0	0	0	17	167
DEHA2A06226g	DEHA2A06226g	CAG84550	protein_coding	0	17	11	332	0	0	160	0	0	2	0	0	9	0	0	0	0	0	0	0	0	17	172
DEHA2A06248g	DEHA2A06248g	CAG84551	protein_coding	0	20	3	335	0	0	148	0	0	0	0	0	3	0	0	0	0	0	0	0	0	20	187
DEHA2A06270g	DEHA2A06270g	CAG84552	protein_coding	1	15	18	312	0	0	169	1	0	0	0	0	18	0	0	0	0	0	0	0	0	15	143
DEHA2A06292g	DEHA2A06292g	CAG84553	protein_coding	0	25	7	318	0	0	162	0	0	0	0	0	7	0	0	0	0	0	0	0	0	25	156
DEHA2A06314g	DEHA2A06314g	CAG84554	protein_coding	0	26	10	315	0	0	151	0	0	0	0	0	10	0	0	0	0	0	0	0	0	26	164
DEHA2A06336g	DEHA2A06336g	CAR65368	protein_coding	0	43	17	294	0	0	114	0	0	0	0	0	17	0	0	0	0	0	0	0	0	43	180
DEHA2A06358g	DEHA2A06358g	CAR65369	protein_coding	0	46	31	296	0	0	122	0	0	0	0	0	31	0	0	0	0	0	0	0	0	46	174
DEHA2A06380g	DEHA2A06380g	CAG84557	protein_coding	0	53	6	276	0	0	140	0	0	0	0	0	6	0	0	0	0	0	0	0	0	53	136
DEHA2A06402g	DEHA2A06402g	CAG84558	protein_coding	0	23	32	237	0	0	131	0	0	0	0	0	32	0	0	0	0	0	0	0	0	23	106
DEHA2A06424g	DEHA2A06424g	CAR65370	protein_coding	0	80	47	268	0	0	146	0	1	0	0	0	46	0	0	0	0	0	0	0	0	81	122
DEHA2A06446g	DEHA2A06446g	CAR65371	protein_coding	0	50	33	266	0	0	134	0	0	1	0	0	33	0	0	0	0	0	0	0	0	50	132
DEHA2A06468r	DEHA2A06468r	DEHA2A06468r	protein_coding	0	0	0	296	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138
DEHA2A06490g	DEHA2A06490g	CAG84561	protein_coding	0	31	11	311	0	0	154	0	0	0	0	0	11	0	0	0	0	0	0	0	0	31	157
DEHA2A06512g	DEHA2A06512g	CAG84562	protein_coding	1	45	36	278	1	0	146	0	0	2	0	0	33	0	0	0	0	1	0	0	0	45	132
DEHA2A06534g	DEHA2A06534g	CAG84563	protein_coding	1	16	11	277	0	0	126	0	0	0	0	0	11	0	0	0	0	0	1	0	0	16	151
DEHA2A06556g	DEHA2A06556g	CAR65372	protein_coding	0	18	13	276	0	0	150	0	0	0	0	0	13	0	0	0	0	0	0	0	0	18	126
DEHA2A06578g	DEHA2A06578g	CAR65373	protein_coding	0	22	17	275	0	1	124	0	0	0	0	0	17	0	0	0	0	0	0	0	0	22	151
DEHA2A06600g	DEHA2A06600g	CAG84566	protein_coding	0	18	0	275	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	134
DEHA2A06622g	DEHA2A06622g	CAG84567	protein_coding	0	10	9	286	0	0	134	0	0	0	0	1	9	0	0	0	2	0	0	0	0	9	152
DEHA2A06644g	DEHA2A06644g	CAG84568	protein_coding	0	6	9	288	0	0	162	0	0	0	0	0	9	0	0	0	0	0	0	0	0	6	126
DEHA2A06666g	DEHA2A06666g	CAG84569	protein_coding	0	6	6	286	0	0	160	0	0	1	0	0	6	0	0	0	0	0	0	0	0	6	126
DEHA2A06688g	DEHA2A06688g	CAG84570	protein_coding	0	13	2	301	0	0	117	0	0	0	0	0	2	0	0	0	0	0	0	0	0	13	184
DEHA2A06710g	DEHA2A06710g	CAG84571	protein_coding	0	19	11	302	0	0	124	0	0	0	0	0	11	0	0	0	0	0	0	0	0	19	178
DEHA2A06732g	DEHA2A06732g	CAR65374	protein_coding	0	55	13	292	0	0	142	0	0	0	0	0	13	0	0	0	0	0	0	0	0	55	150
DEHA2A06754g	DEHA2A06754g	CAR65375	protein_coding	1	68	33	313	0	0	141	0	0	0	0	2	33	0	0	0	0	1	0	0	0	68	170
DEHA2A06776g	DEHA2A06776g	CAG84575	protein_coding	0	26	6	346	0	0	171	0	0	1	0	0	5	0	0	0	0	0	0	0	0	26	175
DEHA2A06798g	DEHA2A06798g	CAG84576	protein_coding	0	33	11	296	0	0	140	0	0	0	0	0	11	0	0	0	0	0	0	0	0	33	156
DEHA2A06820g	DEHA2A06820g	CAG84577	protein_coding	0	6	3	303	0	0	146	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	157
DEHA2A06842g	DEHA2A06842g	CAG84578	protein_coding	0	26	13	281	0	0	141	0	0	0	0	0	13	0	0	0	0	0	0	0	0	26	140
DEHA2A06864g	DEHA2A06864g	CAG84579	protein_coding	0	37	6	305	0	0	130	0	0	0	0	0	6	0	0	0	1	0	0	0	1	36	175
DEHA2A06886g	DEHA2A06886g	CAG84580	protein_coding	4	27	14	269	0	0	122	4	1	0	0	0	14	0	0	0	0	0	0	0	0	27	147
DEHA2A06908g	DEHA2A06908g	CAG84581	protein_coding	0	48	25	274	0	1	128	0	0	0	0	3	24	0	0	0	2	0	0	0	0	47	144
DEHA2A06930g	DEHA2A06930g	CAG84582	protein_coding	0	10	7	268	0	0	132	0	0	0	0	0	7	0	0	0	0	0	0	0	0	10	136
DEHA2A06952g	DEHA2A06952g	CAG84583	protein_coding	0	13	1	272	0	0	146	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	126
DEHA2A06974g	DEHA2A06974g	CAG84584	protein_coding	0	10	7	265	0	0	120	0	0	0	0	0	7	0	0	0	0	0	0	0	0	10	145
DEHA2A06996g	DEHA2A06996g	CAG84585	protein_coding	1	15	7	252	0	0	136	1	0	0	0	0	7	0	0	0	0	1	0	0	0	15	116
DEHA2A07018g	DEHA2A07018g	CAG84586	protein_coding	0	15	5	245	0	0	121	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	124
DEHA2A07040g	DEHA2A07040g	CAG84587	protein_coding	0	27	7	250	0	0	121	0	0	0	0	3	7	0	0	0	0	0	0	0	0	27	126
DEHA2A07062g	DEHA2A07062g	CAG84588	protein_coding	2	5	5	256	0	0	138	2	0	0	0	0	5	0	0	0	0	0	0	0	0	5	118
DEHA2A07084g	DEHA2A07084g	CAG84589	protein_coding	0	24	9	259	0	0	140	0	0	0	0	0	9	0	0	0	0	0	0	0	0	24	119
DEHA2A07106g	DEHA2A07106g	CAG84590	protein_coding	0	23	3	267	0	0	126	0	0	0	0	0	3	0	0	0	0	0	0	0	0	23	141
DEHA2A07128g	DEHA2A07128g	CAG84591	protein_coding	0	2	0	270	0	0	124	0	0	0	0	12	0	0	0	0	0	0	0	0	0	2	134
DEHA2A07150g	DEHA2A07150g	CAG84592	protein_coding	0	17	9	246	0	0	121	0	0	1	0	0	8	0	0	0	0	0	0	0	0	17	125
DEHA2A07172g	DEHA2A07172g	CAG84593	protein_coding	1	24	9	243	0	0	122	1	0	0	0	0	9	0	0	0	0	0	0	0	0	24	121
DEHA2A07194g	DEHA2A07194g	CAG84594	protein_coding	0	13	6	245	0	0	120	0	0	0	0	0	6	0	0	0	0	0	0	0	0	13	125
DEHA2A07216g	DEHA2A07216g	CAR65376	protein_coding	0	24	8	260	0	0	122	0	0	0	0	0	8	0	0	0	0	0	0	0	0	24	138
DEHA2A07238g	DEHA2A07238g	CAG84597	protein_coding	0	9	6	252	0	0	129	0	0	0	0	0	6	0	0	0	0	0	0	0	0	9	123
DEHA2A07260g	DEHA2A07260g	CAG84598	protein_coding	0	13	9	260	0	0	122	0	0	0	0	0	9	0	0	0	0	0	0	0	0	13	138
DEHA2A07282g	DEHA2A07282g	CAG84599	protein_coding	0	31	0	244	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	127
DEHA2A07304r	DEHA2A07304r	DEHA2A07304r	protein_coding	0	0	0	242	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123
DEHA2A07326g	DEHA2A07326g	CAG84600	protein_coding	0	99	25	254	0	1	128	0	0	0	0	0	24	0	0	0	0	0	0	0	0	99	126
DEHA2A07348g	DEHA2A07348g	CAG84601	protein_coding	0	26	13	250	0	0	133	0	0	0	0	0	13	0	0	0	0	0	0	0	0	26	117
DEHA2A07370g	DEHA2A07370g	CAG84602	protein_coding	1	17	14	251	0	0	118	1	0	0	0	0	14	0	0	0	1	0	0	0	0	18	133
DEHA2A07392g	DEHA2A07392g	CAG84603	protein_coding	0	14	10	225	0	0	92	0	0	0	0	0	10	0	0	0	0	0	0	0	0	14	133
DEHA2A07414g	DEHA2A07414g	CAG84604	protein_coding	0	15	5	258	0	0	124	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	134
DEHA2A07436g	DEHA2A07436g	CAG84605	protein_coding	0	12	6	241	0	0	151	0	0	0	0	4	6	0	0	0	1	0	0	0	0	11	87
DEHA2A07458g	DEHA2A07458g	CAR65377	protein_coding	0	57	36	221	0	1	135	0	0	0	0	0	35	0	0	0	0	0	0	0	0	57	86
DEHA2A07480g	DEHA2A07480g	CAG84608	protein_coding	1	30	11	270	0	0	133	0	0	0	0	4	11	0	0	0	1	0	1	0	0	29	134
DEHA2A07502g	DEHA2A07502g	CAR65378	protein_coding	0	26	12	278	0	0	139	0	0	0	0	0	12	0	0	0	0	0	0	0	0	26	139
DEHA2A07524g	DEHA2A07524g	CAG84610	protein_coding	0	12	2	275	0	0	138	0	0	0	0	0	2	0	0	0	0	0	0	0	0	12	137
DEHA2A07546g	DEHA2A07546g	CAG84611	protein_coding	0	10	7	280	0	0	141	0	0	0	0	0	7	0	0	0	0	0	0	0	0	10	139
DEHA2A07568g	DEHA2A07568g	CAR65379	protein_coding	0	23	12	259	0	1	125	0	0	0	0	0	11	0	0	0	0	0	0	0	0	23	134
DEHA2A07590g	DEHA2A07590g	CAR65380	protein_coding	0	37	28	247	1	0	131	0	0	0	0	0	27	0	0	0	0	0	0	0	0	37	116
DEHA2A07612g	DEHA2A07612g	CAG84614	protein_coding	0	21	11	252	0	0	138	0	1	0	0	0	10	0	0	0	0	0	0	0	0	21	114
DEHA2A07634g	DEHA2A07634g	CAG84615	protein_coding	0	35	5	276	0	0	126	0	0	1	0	0	4	0	0	0	0	0	0	0	0	35	150
DEHA2A07656g	DEHA2A07656g	CAG84616	protein_coding	0	2	0	266	0	0	150	0	0	0	0	5	0	0	0	0	1	0	0	0	0	1	112
DEHA2A07678g	DEHA2A07678g	CAG84617	protein_coding	0	33	13	226	0	0	109	0	1	0	0	0	12	0	0	0	0	0	0	0	0	33	117
DEHA2A07700g	DEHA2A07700g	CAG84618	protein_coding	0	29	26	200	0	0	113	0	0	0	0	0	26	0	0	0	0	0	0	0	0	29	87
DEHA2A07722g	DEHA2A07722g	CAG84619	protein_coding	1	1	8	224	0	0	74	1	0	0	0	0	9	0	0	0	0	0	0	0	0	1	150
DEHA2A07744g	DEHA2A07744g	CAG84621	protein_coding	1	1	6	293	0	0	150	0	0	0	0	0	6	0	0	0	0	1	0	0	0	1	143
DEHA2A07766g	DEHA2A07766g	CAG84624	protein_coding	0	41	44	247	1	1	151	0	0	0	0	0	42	0	0	0	0	0	0	0	0	41	96
DEHA2A07788g	DEHA2A07788g	CAR65381	protein_coding	0	29	14	311	1	1	149	0	0	0	0	0	12	0	0	0	0	0	0	0	0	29	162
DEHA2A07810g	DEHA2A07810g	CAG84626	protein_coding	0	45	34	292	0	0	153	0	0	1	0	0	33	0	0	0	0	0	0	0	0	45	139
DEHA2A07832g	DEHA2A07832g	CAG84627	protein_coding	0	28	18	285	0	0	139	0	0	0	0	0	18	0	0	0	0	0	0	0	0	28	146
DEHA2A07854g	DEHA2A07854g	CAG84628	protein_coding	0	3	4	310	0	0	155	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	155
DEHA2A07876g	DEHA2A07876g	CAG84629	protein_coding	1	36	27	284	0	0	135	1	0	0	0	0	27	0	0	0	0	0	0	0	0	36	149
DEHA2A07920g	DEHA2A07920g	CAG84630	protein_coding	0	4	0	286	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	142
DEHA2A07942g	DEHA2A07942g	CAG84631	protein_coding	0	36	18	303	1	0	154	0	1	0	0	0	16	0	0	0	0	0	0	0	0	37	149
DEHA2A07964g	DEHA2A07964g	CAG84632	protein_coding	0	25	27	262	0	0	129	0	0	1	0	0	26	0	0	0	0	0	0	0	0	25	133
DEHA2A07986g	DEHA2A07986g	CAG84633	protein_coding	0	23	14	279	0	0	138	0	0	0	0	0	14	0	0	0	0	0	0	0	0	23	141
DEHA2A08008g	DEHA2A08008g	CAR65382	protein_coding	0	2	3	303	0	0	150	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	153
DEHA2A08030g	DEHA2A08030g	CAR65383	protein_coding	0	24	12	289	0	0	140	0	0	0	0	0	12	0	0	0	0	0	0	0	0	24	149
DEHA2A08052g	DEHA2A08052g	CAG84636	protein_coding	0	20	7	270	0	0	125	0	0	0	0	0	7	0	0	0	0	0	0	0	0	20	145
DEHA2A08074g	DEHA2A08074g	CAG84637	protein_coding	0	24	11	245	0	0	130	0	0	0	0	0	11	0	0	0	0	0	0	0	0	24	115
DEHA2A08096g	DEHA2A08096g	CAG84638	protein_coding	0	30	9	255	0	0	106	0	0	0	0	0	9	0	0	0	0	0	0	0	0	30	149
DEHA2A08118g	DEHA2A08118g	CAG84639	protein_coding	0	17	9	274	0	1	138	0	0	0	0	0	8	0	0	0	0	0	0	0	0	17	136
DEHA2A08140g	DEHA2A08140g	CAG84640	protein_coding	0	33	8	231	0	0	127	0	0	0	0	0	8	0	0	0	1	0	0	0	1	32	104
DEHA2A08162g	DEHA2A08162g	CAG84641	protein_coding	0	33	27	206	0	0	108	0	0	0	0	0	27	0	0	0	0	0	0	0	0	33	98
DEHA2A08206g	DEHA2A08206g	CAG84642	protein_coding	0	20	29	217	0	0	110	0	0	0	0	0	29	0	0	0	0	0	0	0	0	20	107
DEHA2A08228g	DEHA2A08228g	CAG84643	protein_coding	0	10	20	267	0	0	177	0	0	0	0	0	20	0	0	0	0	0	0	0	0	10	90
DEHA2A08250g	DEHA2A08250g	CAR65384	protein_coding	0	2	4	275	0	0	177	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	98
DEHA2A08272g	DEHA2A08272g	CAR65385	protein_coding	1	28	15	250	0	0	140	0	0	0	0	0	15	0	0	0	0	1	0	0	0	28	110
